urn:cts:perslit:babataher.2beytiha:182	babataher		2beytiha	"
دوبیتی شمارهٔ ۱۸۲"		اگر مستان هستیم از ته ایمان%وگر بی پا و دستیم از ته ایمان||اگر گبریم و ترسا ور مسلمان%بهر ملت که هستیم از ته ایمان
urn:cts:perslit:babataher.2beytiha:183	babataher		2beytiha	"
دوبیتی شمارهٔ ۱۸۳"		ز یاد خود بیا پروا کریمان%ازو کو التجا وا که بریمان||کیه این تاب داره تا مو دارم%نداره تاب این سام نریمان
urn:cts:perslit:babataher.2beytiha:184	babataher		2beytiha	"
دوبیتی شمارهٔ ۱۸۴"		پشیمانم پشیمانم پشیمان%کاروانی بوینم تا بشیمان||کهن دنیا بهیچ کسی نمانده%به هرزه کوله باری میکشیمان
urn:cts:perslit:babataher.2beytiha:185	babataher		2beytiha	"
دوبیتی شمارهٔ ۱۸۵"		مو آن اسپید بازم سینه سوهان%چراگاه مو بی سر بشن کوهان||همه تیغی به سوهان میکرن تیز%مو آن تیغم که یزدان کرده سوهان
urn:cts:perslit:babataher.2beytiha:186	babataher		2beytiha	"
دوبیتی شمارهٔ ۱۸۶"		دلم تنگ ندانم صبر کردن%زدلتنگی بوم راضی بمردن||ز شرم روی ته مو در حجابم%ندانم عرض حالم واته کردن
urn:cts:perslit:babataher.2beytiha:187	babataher		2beytiha	"
دوبیتی شمارهٔ ۱۸۷"		الهی سوز عشقت بیشتر کن%دل ریشم ز دردت ریشتر کن||ازین غم گر دمی فارغ نشینم%بجانم صد هزاران نیشتر کن
urn:cts:perslit:babataher.2beytiha:188	babataher		2beytiha	"
دوبیتی شمارهٔ ۱۸۸"		آنکه بی خان و بی مانه منم من%آنکه بر گشته سامانه منم من||آنکه شادمان به انده میکره روز%آنکه روزش چو شامانه منم و من
urn:cts:perslit:babataher.2beytiha:189	babataher		2beytiha	"
دوبیتی شمارهٔ ۱۸۹"		اگر دستم رسد بر چرخ گردون%از او پرسم که این چین است و آن چون||یکی را میدهی صد ناز و نعمت%یکی را نان جو آلوده در خون
urn:cts:perslit:babataher.2beytiha:18	babataher		2beytiha	"
دوبیتی شمارهٔ ۱۸"		سیاهی دو چشمانت مرا کشت%درازی دو زلفانت مرا کشت||به قتلم حاجت تیر و کمان نیست%خم ابرو و مژگانت مرا کشت
urn:cts:perslit:babataher.2beytiha:190	babataher		2beytiha	"
دوبیتی شمارهٔ ۱۹۰"		دلا خونی دلا خونی دلا خون%همه خونی همه خونی همه خون||ز بهر لیلی سیمین عذاری%چو مجنونی چو مجنونی چو مجنون
